# playback: video1_720p60.playback.raw capture: video1_720p60.capture.raw
# Timestamp: 2017-01-21 18:51:22.234760
# frame_index,sent_cpu_timestamp,received_cpu_timestamp,delay_cpu_time,sent_decklink_timestamp,received_decklink_time,delay_decklink_time,ssim_total,ssim_Y,ssim_Cb,ssim_Cr
24770,1485050325748049,1485050326317436,569387,80804577548,80805146317,568769,0.942385,0.87948,0.977498,0.970178
24774,1485050325814885,1485050326384194,569309,80804644286,80805213043,568757,0.942653,0.88031,0.977102,0.970549
24778,1485050325881512,1485050326450915,569403,80804710977,80805279769,568792,0.942476,0.879948,0.977271,0.970208
24782,1485050325948191,1485050326517624,569433,80804777703,80805346495,568792,0.942649,0.879079,0.97799,0.970879
24786,1485050326014945,1485050326584397,569452,80804844455,80805413220,568765,0.943478,0.881361,0.978134,0.970938
24790,1485050326081698,1485050326651104,569406,80804911181,80805479947,568766,0.942058,0.878331,0.977607,0.970236
24794,1485050326148398,1485050326717808,569410,80804977908,80805546673,568765,0.942235,0.878984,0.977655,0.970065
24798,1485050326215143,1485050326784542,569399,80805044607,80805613400,568793,0.941856,0.878588,0.977201,0.969778
24802,1485050326281846,1485050326851286,569440,80805111336,80805680126,568790,0.942612,0.880147,0.977347,0.970343
24806,1485050326348591,1485050326917987,569396,80805178060,80805746851,568791,0.941966,0.879109,0.976981,0.969807
24810,1485050326415303,1485050326984749,569446,80805244786,80805813579,568793,0.94288,0.878915,0.978896,0.970829
24814,1485050326482038,1485050327051509,569471,80805311512,80805880327,568815,0.942975,0.879461,0.978329,0.971135
24818,1485050326548769,1485050327118196,569427,80805378239,80805947030,568791,0.942982,0.879655,0.9784,0.970892
24822,1485050326615476,1485050327184900,569424,80805444966,80806013756,568790,0.942699,0.879528,0.977935,0.970635
24826,1485050326682208,1485050327251651,569443,80805511693,80806080482,568789,0.942295,0.878476,0.977872,0.970537
24830,1485050326748950,1485050327318353,569403,80805578417,80806147209,568792,0.941699,0.877494,0.977474,0.970128
24834,1485050326815727,1485050327385082,569355,80805645143,80806213935,568792,0.942134,0.878549,0.977664,0.970189
24838,1485050326882413,1485050327451768,569355,80805711872,80806280660,568788,0.941453,0.877141,0.977113,0.970105
24842,1485050326949133,1485050327518549,569416,80805778595,80806347413,568818,0.942913,0.878993,0.978621,0.971124
24846,1485050327015840,1485050327585261,569421,80805845321,80806414115,568794,0.942663,0.878743,0.978146,0.971
24850,1485050327082577,1485050327651982,569405,80805912075,80806480866,568791,0.942556,0.878649,0.978029,0.970992
24854,1485050327149288,1485050327718706,569418,80805978773,80806547565,568792,0.942325,0.878645,0.977648,0.970681
24858,1485050327216031,1485050327785445,569414,80806045499,80806614294,568795,0.943004,0.880128,0.977898,0.970985
24862,1485050327282748,1485050327852206,569458,80806112226,80806681051,568825,0.942154,0.879039,0.977141,0.970283
24866,1485050327349478,1485050327918896,569418,80806178982,80806747744,568762,0.943073,0.880628,0.977687,0.970904
24870,1485050327416163,1485050327985624,569461,80806245678,80806814469,568791,0.941162,0.87543,0.978165,0.969892
24874,1485050327482940,1485050328052359,569419,80806312405,80806881196,568791,0.943035,0.87927,0.978684,0.9711
24878,1485050327549672,1485050328119071,569399,80806379157,80806947923,568766,0.942601,0.878703,0.978102,0.97
24882,1485050327616367,1485050328185795,569428,80806445856,80807014648,568792,0.942821,0.879476,0.978001,0.970985
24886,1485050327683096,1485050328252607,569511,80806512584,80807081376,568792,0.942454,0.879261,0.977509,0.970593
24890,1485050327749829,1485050328319279,569450,80806579310,80807148102,568792,0.943314,0.881515,0.977659,0.970767
24894,1485050327816573,1485050328385941,569368,80806646034,80807214827,568793,0.943029,0.880944,0.977632,0.970511
24898,1485050327883257,1485050328452698,569441,80806712761,80807281552,568791,0.942957,0.881074,0.977397,0.970399
24902,1485050327950026,1485050328519417,569391,80806779487,80807348278,568791,0.943194,0.879703,0.978619,0.971261
24906,1485050328016747,1485050328586210,569463,80806846213,80807415031,568818,0.944146,0.882193,0.978718,0.971528
24910,1485050328083493,1485050328652922,569429,80806912941,80807481757,568816,0.943185,0.88028,0.978191,0.971085
24914,1485050328150189,1485050328719706,569517,80806979666,80807548483,568817,0.943118,0.880034,0.978195,0.971125
24918,1485050328216924,1485050328786420,569496,80807046393,80807615214,568821,0.942508,0.879033,0.977741,0.970751
24922,1485050328283660,1485050328853136,569476,80807113119,80807681935,568816,0.942998,0.88037,0.978011,0.970611
24926,1485050328350365,1485050328919810,569445,80807179845,80807748636,568791,0.942063,0.877351,0.978478,0.970361
24930,1485050328417078,1485050328986585,569507,80807246571,80807815387,568816,0.942963,0.881065,0.977401,0.970422
24934,1485050328483811,1485050329053253,569442,80807313323,80807882088,568765,0.943042,0.879349,0.978454,0.971322
24938,1485050328550508,1485050329120004,569496,80807380022,80807948814,568792,0.943376,0.880268,0.978551,0.9713
24942,1485050328617271,1485050329186805,569534,80807446748,80808015540,568792,0.942819,0.878958,0.978257,0.971243
24946,1485050328684013,1485050329253483,569470,80807513500,80808082292,568792,0.943892,0.882299,0.978197,0.971181
24950,1485050328750741,1485050329320199,569458,80807580227,80808149023,568796,0.944221,0.883688,0.977966,0.971009
24954,1485050328817502,1485050329386944,569442,80807646953,80808215744,568791,0.944478,0.884114,0.97819,0.9711
24958,1485050328884272,1485050329453597,569325,80807713679,80808282444,568765,0.94341,0.881889,0.977691,0.970651
24962,1485050328950913,1485050329520337,569424,80807780379,80808349171,568792,0.944294,0.88201,0.979285,0.971587
24966,1485050329017673,1485050329587036,569363,80807847131,80808415898,568767,0.943803,0.88102,0.978774,0.971616
24970,1485050329084359,1485050329653777,569418,80807913847,80808482624,568777,0.943966,0.881404,0.978787,0.971705
24974,1485050329151075,1485050329720556,569481,80807980559,80808549378,568819,0.943465,0.880274,0.978659,0.9714
24978,1485050329217838,1485050329787253,569415,80808047287,80808616101,568814,0.944153,0.882022,0.978823,0.971615
24982,1485050329284550,1485050329853960,569410,80808114010,80808682801,568791,0.943249,0.880043,0.978564,0.9711
24986,1485050329351240,1485050329920713,569473,80808180736,80808749548,568812,0.944132,0.882387,0.978709,0.971298
24990,1485050329418001,1485050329987430,569429,80808247488,80808816278,568790,0.944437,0.882577,0.979224,0.9715
24994,1485050329484704,1485050330054120,569416,80808314189,80808882979,568790,0.942652,0.878311,0.978909,0.970737
24998,1485050329551475,1485050330120890,569415,80808380914,80808949738,568824,0.943572,0.880718,0.97875,0.971247
25002,1485050329618173,1485050330187622,569449,80808447641,80809016458,568817,0.944606,0.883535,0.978746,0.971538
25006,1485050329684915,1485050330254294,569379,80808514368,80809083158,568790,0.944222,0.883004,0.978401,0.9712
25010,1485050329751631,1485050330321065,569434,80808581128,80809149885,568757,0.944234,0.883463,0.978589,0.970651
25014,1485050329818346,1485050330387880,569534,80808647819,80809216636,568817,0.944002,0.882927,0.978352,0.970728
25018,1485050329885105,1485050330454565,569460,80808714544,80809283362,568818,0.944396,0.883811,0.978633,0.970744
25022,1485050329951771,1485050330521261,569490,80808781277,80809350083,568806,0.943332,0.879933,0.979205,0.970856
25026,1485050330018510,1485050330587943,569433,80808847997,80809416788,568791,0.943246,0.880791,0.978395,0.970552
25030,1485050330085219,1485050330654662,569443,80808914724,80809483515,568791,0.944281,0.882787,0.979067,0.9709
25034,1485050330151990,1485050330721394,569404,80808981475,80809550241,568766,0.943962,0.882577,0.978478,0.970832
25038,1485050330218692,1485050330788110,569418,80809048176,80809616968,568792,0.944362,0.884128,0.978211,0.970747
25042,1485050330285455,1485050330854842,569387,80809114903,80809683694,568791,0.944532,0.884605,0.978287,0.970705
25046,1485050330352149,1485050330921595,569446,80809181629,80809750420,568791,0.944291,0.884498,0.977818,0.970558
25050,1485050330418905,1485050330988273,569368,80809248388,80809817146,568758,0.943548,0.881548,0.978792,0.970304
25054,1485050330485624,1485050331055012,569388,80809315107,80809883873,568766,0.944699,0.885011,0.978486,0.970
25058,1485050330552319,1485050331121739,569420,80809381806,80809950598,568792,0.945456,0.886444,0.978763,0.971162
25062,1485050330619078,1485050331188537,569459,80809448532,80810017354,568822,0.94533,0.887238,0.978084,0.970667
25066,1485050330685772,1485050331255235,569463,80809515260,80810084050,568790,0.945705,0.887428,0.978575,0.971111
25070,1485050330752489,1485050331321993,569504,80809581985,80810150805,568820,0.944976,0.88617,0.978202,0.970555
25074,1485050330819252,1485050331388720,569468,80809648712,80810217531,568819,0.945495,0.887135,0.978405,0.970945
25078,1485050330885976,1485050331455368,569392,80809715438,80810284229,568791,0.944648,0.885711,0.977962,0.9702
25082,1485050330952695,1485050331522143,569448,80809782187,80810350984,568797,0.945409,0.886076,0.979083,0.971068
25086,1485050331019385,1485050331588866,569481,80809848890,80810417704,568814,0.94537,0.88601,0.978987,0.971114
25090,1485050331086131,1485050331655547,569416,80809915615,80810484407,568792,0.945973,0.886858,0.979428,0.971633
25094,1485050331152859,1485050331722342,569483,80809982368,80810551168,568800,0.944648,0.884578,0.978537,0.970828
25098,1485050331219607,1485050331789033,569426,80810049094,80810617860,568766,0.944899,0.885265,0.978693,0.970741
25102,1485050331286345,1485050331855799,569454,80810115821,80810684613,568792,0.944301,0.884098,0.978217,0.970589
25106,1485050331353049,1485050331922538,569489,80810182522,80810751314,568792,0.944973,0.885583,0.978428,0.970907
25110,1485050331419776,1485050331989187,569411,80810249275,80810818039,568764,0.944553,0.884347,0.978749,0.970564
25114,1485050331486469,1485050332055916,569447,80810315972,80810884765,568793,0.946368,0.888098,0.979314,0.971692
25118,1485050331553231,1485050332122781,569550,80810382732,80810951491,568759,0.945918,0.887498,0.978942,0.971313
25122,1485050331620001,1485050332189359,569358,80810449450,80811018216,568766,0.945934,0.887579,0.978772,0.971452
25126,1485050331686664,1485050332256062,569398,80810516152,80811084942,568790,0.945172,0.88632,0.978266,0.970929
25130,1485050331753425,1485050332322789,569364,80810582907,80811151667,568760,0.946134,0.888745,0.978689,0.970969
25134,1485050331820154,1485050332372910,552756,80810649630,80811201740,552110,0.944765,0.885223,0.978115,0.970956
25138,1485050331886912,1485050332456272,569360,80810716357,80811285121,568764,0.945429,0.886661,0.978452,0.971175
25142,1485050331953618,1485050332522996,569378,80810783088,80811351847,568759,0.94519,0.884879,0.979143,0.971547
25146,1485050332020303,1485050332589749,569446,80810849781,80811418573,568792,0.945282,0.885307,0.979221,0.971317
25150,1485050332087049,1485050332656421,569372,80810916508,80811485299,568791,0.944583,0.883981,0.978567,0.971201
25154,1485050332153755,1485050332723146,569391,80810983261,80811552026,568765,0.945071,0.885079,0.978804,0.971329
25158,1485050332220484,1485050332789873,569389,80811049992,80811618751,568759,0.944067,0.883042,0.978364,0.970795
25162,1485050332287200,1485050332856603,569403,80811116713,80811685478,568765,0.944561,0.884156,0.978681,0.970845
25166,1485050332353927,1485050332906655,552728,80811183411,80811735522,552111,0.944547,0.884372,0.978513,0.970756
25170,1485050332420662,1485050332973461,552799,80811250138,80811802272,552134,0.945009,0.883772,0.979927,0.971329
25174,1485050332487361,1485050333040203,552842,80811316866,80811869000,552134,0.945192,0.884408,0.979638,0.971531
25178,1485050332554146,1485050333106861,552715,80811383619,80811935701,552082,0.944477,0.883366,0.97897,0.971094
25182,1485050332620810,1485050333173587,552777,80811450316,80812002427,552111,0.945088,0.885235,0.978878,0.9711
25186,1485050332687566,1485050333240344,552778,80811517044,80812069152,552108,0.945455,0.885021,0.979581,0.971763
25190,1485050332754299,1485050333307041,552742,80811583769,80812135878,552109,0.944498,0.884156,0.978511,0.970829
25194,1485050332821017,1485050333373800,552783,80811650495,80812202632,552137,0.944975,0.885035,0.978752,0.971138
25198,1485050332887754,1485050333440504,552750,80811717246,80812269359,552113,0.944716,0.884794,0.978324,0.971031
25202,1485050332954514,1485050333507164,552650,80811783948,80812336057,552109,0.945478,0.884776,0.979799,0.9718
25206,1485050333021179,1485050333573964,552785,80811850673,80812402813,552140,0.944925,0.88434,0.978868,0.971568
25210,1485050333087945,1485050333640655,552710,80811917426,80812469509,552083,0.944773,0.88426,0.978888,0.971172
25214,1485050333154640,1485050333707468,552828,80811984126,80812536278,552152,0.944404,0.88331,0.978639,0.971263
25218,1485050333221361,1485050333774231,552870,80812050852,80812602990,552138,0.944517,0.884076,0.978636,0.9708
25222,1485050333288168,1485050333840890,552722,80812117603,80812669689,552086,0.944247,0.883764,0.978166,0.970811
25226,1485050333354877,1485050333907593,552716,80812184306,80812736417,552111,0.944452,0.884364,0.978363,0.9706
25230,1485050333421522,1485050333974324,552802,80812251031,80812803168,552137,0.943741,0.880715,0.979435,0.971075
25234,1485050333488252,1485050334040982,552730,80812317758,80812869866,552108,0.944948,0.883703,0.979389,0.971754
25238,1485050333554995,1485050334107803,552808,80812384482,80812936620,552138,0.944689,0.883563,0.979012,0.971491
25242,1485050333621727,1485050334174543,552816,80812451208,80813003346,552138,0.944609,0.884329,0.978586,0.9709
25246,1485050333688430,1485050334241223,552793,80812517935,80813070070,552135,0.945387,0.885859,0.978831,0.971472
25250,1485050333755208,1485050334307958,552750,80812584692,80813136796,552104,0.944989,0.884994,0.978805,0.971167
25254,1485050333821936,1485050334374746,552810,80812651390,80813203497,552107,0.944761,0.884679,0.978395,0.971209
25258,1485050333888676,1485050334441373,552697,80812718142,80813270224,552082,0.94516,0.885841,0.97845,0.971189
25262,1485050333955425,1485050334508080,552655,80812784866,80813336951,552085,0.94486,0.88341,0.979256,0.971912
25266,1485050334022081,1485050334574831,552750,80812851593,80813403676,552083,0.945177,0.884535,0.979378,0.971618
25270,1485050334088788,1485050334641530,552742,80812918292,80813470401,552109,0.94456,0.883277,0.978759,0.971644
25274,1485050334155523,1485050334708281,552758,80812985018,80813537128,552110,0.944841,0.884142,0.978886,0.971497
25278,1485050334222272,1485050334775009,552737,80813051769,80813603854,552085,0.944728,0.884586,0.97825,0.971348
25282,1485050334289007,1485050334841766,552759,80813118499,80813670581,552082,0.945282,0.885634,0.978747,0.971466
25286,1485050334355719,1485050334908461,552742,80813185196,80813737307,552111,0.944807,0.884775,0.978258,0.9713
25290,1485050334422422,1485050334975230,552808,80813251923,80813804033,552110,0.944537,0.88259,0.979671,0.971348
25294,1485050334489179,1485050335041946,552767,80813318649,80813870758,552109,0.944992,0.884024,0.979276,0.971674
25298,1485050334555883,1485050335108645,552762,80813385375,80813937485,552110,0.945833,0.885742,0.979561,0.972196
25302,1485050334622613,1485050335175370,552757,80813452101,80814004211,552110,0.945091,0.884775,0.978978,0.971521
25306,1485050334689335,1485050335242093,552758,80813518826,80814070938,552112,0.945526,0.88601,0.978931,0.971637
25309,1485050334739389,1485050335308821,569432,80813568871,80814137664,568793,0.946095,0.887683,0.978778,0.971823
